,headline,Date Published,keywords,Covid 1st keyword,Contains covid keyword
1676,The Resurrection of Joe Biden,2020-03-07T00:03:06+0000,"Biden, Joseph R Jr;Democratic Party;Presidential Election of 2020;Primaries and Caucuses;United States Politics and Government",False,False
1677,What’s on TV Monday: ‘The Bachelor’ and ‘The New Pope’,2020-03-09T05:00:06+0000,Television;Movies,False,False
1678,Word + Quiz: marquee,2020-03-09T05:30:01+0000,,False,False
1679,Quotation of the Day: New Safety Rules Are Delayed as Everest Climbing Season Looms,2020-03-09T04:04:45+0000,,False,False
1680,"No Corrections: March 9, 2020",2020-03-09T04:04:31+0000,,False,False
1681,How Much Do You Know About Belize?,2020-03-09T09:30:00+0000,Belize,False,False
1682,"Jaffa Panken, Josh Stanton",2020-03-08T05:05:01+0000,Weddings and Engagements,False,False
1683,A Secret Accord With the Taliban: When and How the U.S. Would Leave Afghanistan,2020-03-08T14:24:12+0000,"Afghanistan War (2001- );United States Defense and Military Forces;Afghan National Security Forces;AL QAEDA;Central Intelligence Agency;Defense Department;Senate Committee on Armed Services;Cheney, Liz;Ghani, Ashraf;Milley, Mark A;Pompeo, Mike;Trump, Donald J;AFGHANISTAN",False,False
1684,‘I Was on the F Train Headed to an Afternoon Doctor’s Appointment’,2020-03-08T07:00:06+0000,New York City,False,False
1685,"Max von Sydow, Star of ‘Seventh Seal’ and ‘Exorcist,’ Dies at 90",2020-03-09T12:44:53+0000,"Bergman, Ingmar;von Sydow, Max;Movies;ACTORS AND ACTRESSES;Deaths (Obituaries);The Seventh Seal (Movie);The Exorcist (Movie)",False,False
1686,Barr Increasingly Appears Focused on Undermining Mueller Inquiry,2020-03-07T02:11:14+0000,"Barr, William P;Justice Department;Mueller, Robert S III;Walton, Reggie B;Special Prosecutors (Independent Counsel);Russian Interference in 2016 US Elections and Ties to Trump Associates;United States Politics and Government;Presidential Election of 2016;Espionage and Intelligence Services;Federal Bureau of Investigation;Flynn, Michael T;Stone, Roger J Jr;Trump, Donald J",False,False
1687,"With Test Kits in Short Supply, Health Officials Sound Alarms",2020-03-07T01:28:24+0000,"Coronavirus (2019-nCoV);Tests (Medical);Shortages;Laboratories and Scientific Equipment;Centers for Disease Control and Prevention;Food and Drug Administration;Trump, Donald J;Medicine and Health;Epidemics;United States;United States Politics and Government;your-feed-healthcare",True,True
1688,Our ‘Pursuit of Happiness’ Is Killing the Planet,2020-03-07T02:02:10+0000,Greenhouse Gas Emissions;Politics and Government;Liberalism (US Politics);Philosophy,False,False
1689,"Catherine Doyle, Hollis Callaway",2020-03-08T05:05:00+0000,Weddings and Engagements,False,False
1690,"Blair Warner, Thomas Ciszek",2020-03-08T05:00:00+0000,Weddings and Engagements,False,False
1691,"Ellen Gray, Antoine Ibrahim",2020-03-08T05:00:05+0000,Weddings and Engagements,False,False
1692,Where’s Joe Biden’s Universal Child Care Plan?,2020-03-07T01:35:16+0000,"Biden, Joseph R Jr;Child Care;Democratic Party;Presidential Election of 2020;United States Politics and Government",False,False
1693,"Sarah Schiear, Jared Spiegel",2020-03-08T05:10:00+0000,Weddings and Engagements,False,False
1694,"Homes That Sold for Around $750,000",2020-03-08T09:00:11+0000,"Real Estate and Housing (Residential);New Rochelle (NY);Bethpage (NY);Canarsie (Brooklyn, NY);Little Italy (Manhattan, NY);Wilton (Conn);Hoboken (NJ)",False,False
1695,Fourth Time’s the Charm? Mark Meadows Takes Over Trump’s White House,2020-03-08T01:04:14+0000,"Meadows, Mark R (1959- );Trump, Donald J;Mulvaney, Mick",False,False
1696,"Purim Festivities Were Set, Costumes and All. Then Coronavirus Struck",2020-03-09T09:00:25+0000,Jews and Judaism;Quarantines;PURIM;Coronavirus (2019-nCoV);New Rochelle (NY),False,True
1697,"Cruise Ship, Floating Symbol of America’s Fear of Coronavirus, Docks in Oakland",2020-03-09T17:13:14+0000,"Coronavirus (2019-nCoV);Cruises;Quarantines;Princess Cruises;Newsom, Gavin;California;Oakland (Calif)",True,True
1698,"In Egypt, Tourists Torn Between Ancient Temples and Coronavirus Tests",2020-03-09T23:45:01+0000,Egypt;Coronavirus (2019-nCoV);Travel and Vacations;Luxor (Egypt);Cruises;Egyptian Civilization,False,True
1699,"In Mexico, Women Go on Strike Nationwide to Protest Violence",2020-03-09T22:47:43+0000,"Women and Girls;Women's Rights;#MeToo Movement;Demonstrations, Protests and Riots;Murders, Attempted Murders and Homicides;Sexual Harassment;Aldrighett, Fatima Cecilia (d 2020);Escamilla, Ingrid (d 2020);Wolffer, Lorena (1971- )",False,False
1700,On Politics: Scrambling to Michigan,2020-03-09T11:14:14+0000,"Presidential Election of 2020;Democratic Party;Primaries and Caucuses;Biden, Joseph R Jr;Sanders, Bernard;Michigan;Endorsements;Voting and Voters",False,False
1701,Coming Home to a Michigan County Where Life Has Shifted,2020-03-09T18:58:17+0000,"BAY CITY (MICH);BAY COUNTY (FLA);Labor and Jobs;Strikes;Trump, Donald J;Biden, Joseph R Jr;Presidential Election of 2020;United Automobile Workers;Organized Labor;Automobiles;Factories and Manufacturing;Unemployment;Colleges and Universities;Student Loans;Economic Conditions and Trends",False,False
1702,Bernie Sanders Won Michigan in 2016. Tuesday’s Primary Looks Much Tougher.,2020-03-08T09:00:11+0000,"Presidential Election of 2020;Biden, Joseph R Jr;Sanders, Bernard;Primaries and Caucuses;Michigan;Democratic Party",False,False
1703,A Permanent Home for Mochi,2020-03-09T20:17:05+0000,"Mochidoki - The Premium Mochi Ice Cream Co;SoHo (Manhattan, NY);Shopping and Retail",False,False
1704,"Chicken, the Thomas Keller Way",2020-03-09T20:32:58+0000,"Restaurants;Poultry;TAK Room (Manhattan, NY, Restaurant);Keller, Thomas",False,False
1705,"Europe, With Eye on Italy Coronavirus Quarantine, Plans Next Moves",2020-03-08T20:15:58+0000,Coronavirus (2019-nCoV);Europe;Quarantines;Italy;International Trade and World Market;France;Spain;Politics and Government,True,True
1706,Kamala Harris Endorses Joe Biden for President,2020-03-08T12:31:32+0000,"Harris, Kamala D;Biden, Joseph R Jr;Presidential Election of 2020;Endorsements;Primaries and Caucuses;United States Politics and Government",False,False
1707,I’m Chinese. That Doesn’t Mean I Have Coronavirus.,2020-03-07T15:30:06+0000,Coronavirus (2019-nCoV);Discrimination;Chinese-Americans;China;Los Angeles (Calif);Wuhan (China);Beauty Salons,True,True
1708,"CPAC Attendee Has the Coronavirus, Officials Say",2020-03-08T01:26:25+0000,"Coronavirus (2019-nCoV);Conservative Political Action Conference;United States Politics and Government;Conservatism (US Politics);Politics and Government;Trump, Donald J;National Harbor (Md)",True,True
1709,"Fifth Third Bank Opened Fraudulent Accounts, Consumer Bureau Says",2020-03-09T22:14:22+0000,Banking and Financial Institutions;Fifth Third Bank;Consumer Financial Protection Bureau,False,False
1710,Tyrrell Hatton Keeps His Head and Wins His First PGA Tour Title,2020-03-09T00:59:10+0000,"Golf;Arnold Palmer Invitational (Golf);Hatton, Tyrrell;Im, Sungjae;Leishman, Marc;McIlroy, Rory",False,False
1711,Tejal Rao’s 10 Essential Indian Recipes,2020-03-09T17:54:04+0000,Cooking and Cookbooks;Indian Food (Cuisine);Indian-Americans;Vegetables,False,False
1712,"Gray Kunz, 65, Dies; Four-Star Chef Fused France and Asia",2020-03-07T00:53:36+0000,"Kunz, Gray;Deaths (Obituaries);Restaurants;Chefs;Lespinasse",False,False
1713,Surge of Virus Misinformation Stumps Facebook and Twitter,2020-03-08T19:38:16+0000,Rumors and Misinformation;Coronavirus (2019-nCoV);Social Media;Computer Security;Facebook Inc;Google Inc;YouTube.com;Twitter;Epidemics,False,True
1714,What Bernie Sanders Gets Right About the Media,2020-03-09T02:00:06+0000,"Sanders, Bernard;Democratic Party;Presidential Election of 2020;News and News Media;MSNBC;Fox News Channel;Vice Media Inc;Primaries and Caucuses",False,False
1715,"Anton Coppola, Opera Conductor in Filmmaking Clan, Dies at 102",2020-03-09T22:35:08+0000,"Coppola, Anton (1917- );Deaths (Obituaries);Opera;Classical Music",False,False
1716,Cruises and the Coronavirus: What Travelers Need to Know,2020-03-09T23:07:44+0000,"Cruises;Travel and Vacations;Coronavirus (2019-nCoV);Centers for Disease Control and Prevention;State Department;Carnival Corporation;Carnival Cruise Lines;Royal Caribbean Cruises Ltd;Princess Cruises;Pence, Mike;United States",False,True
1717,"‘MBS’ Chronicles the Shockingly Young, Powerful and Ruthless Saudi Crown Prince",2020-03-09T09:00:04+0000,"Books and Literature;Khashoggi, Jamal;Mohammed bin Salman (1985- );Salman, King of Saudi Arabia;MBS: The Rise to Power of Mohammed bin Salman (Book);Hubbard, Ben",False,False
1718,"Charles Urstadt, Who Eased N.Y. Rent Controls, Dies at 91",2020-03-09T20:36:35+0000,"Deaths (Obituaries);Real Estate and Housing (Residential);Rent Control and Stabilization;Battery Park City Authority;Empire State Development Corp;Urstadt, Charles J;Battery Park City (Manhattan, NY);New York City",False,False
1719,Gyms and Coronavirus: What Are the Risks?,2020-03-08T10:00:07+0000,Health Clubs;Coronavirus (2019-nCoV);Exercise;Equinox Holdings Inc;Hygiene and Cleanliness;Yoga,False,True
1720,How Would Your Life Be Different if You Didn’t Have Wi-Fi and Cellular Service?,2020-03-09T09:00:03+0000,,False,False
1721,Where Sanders Is Falling Short,2020-03-09T22:40:03+0000,"Presidential Election of 2020;Sanders, Bernard;Black People;Race and Ethnicity;Michigan",False,False
1722,How to Quarantine Yourself,2020-03-07T00:04:16+0000,Quarantines;Coronavirus (2019-nCoV);Hygiene and Cleanliness;Paid Time Off;Protective Clothing and Gear;Masks;Bathrooms and Toilets;Medicine and Health;Coughs;Elderly;United States;Health Insurance and Managed Care;your-feed-science,False,True
1723,"Florida Woman Changed Voters’ Party Affiliations, Officials Say",2020-03-07T22:35:04+0000,"Hall, Cheryl A;Florida First (Voter Registration Group);Falsification of Data;Voter Registration and Requirements;Primaries and Caucuses;Florida;America First Policies;Presidential Election of 2020;United States Politics and Government",False,False
1724,"For U.S. Women, a Narrow Victory and a Growing Divide",2020-03-08T23:09:26+0000,"Soccer;Women's World Cup (Soccer);United States Soccer Federation;United States Women's National Soccer Team;Cordeiro, Carlos",False,False
1725,What a Robber Hopes to Get,2020-03-08T22:00:05+0000,Crossword Puzzles,False,False
1726,"After Deadly Jam on Everest, Nepal Delays New Safety Rules",2020-03-08T17:34:17+0000,Mount Everest;Nepal;Mountaineering;ACCIDENTS AND SAFETY;Deaths (Fatalities);Sherpas (Himalayan People);Corruption (Institutional);Regulation and Deregulation of Industry,False,False
1727,Your Monday Briefing,2020-03-09T04:48:45+0000,,False,False
1728,Review: An Astute Choreographer Stumbles (and Rises) to Hope,2020-03-08T18:30:43+0000,"Dancing;Ninety-Second Street Y;Doherty, Oona;Hope Hunt and the Ascension Into Lazarus (Dance)",False,False
1729,How the Trump Campaign Took Over the G.O.P.,2020-03-09T07:00:06+0000,"Trump, Donald J;Presidential Election of 2020;Campaign Finance;Data-Mining and Database Marketing;Data Trust;WinRed;Parscale, Brad (1976- );United States Politics and Government;Republican Party;Walsh, Katie (1984- );ActBlue;Parscale Strategy;Barbour, Henry;Kushner, Jared;Shields, Mike (Political Commentator);Lansing, Gerrit;Republican National Committee;McDaniel, Ronna Romney",False,False
1730,Jesse Jackson Endorses Bernie Sanders,2020-03-08T20:08:48+0000,"Sanders, Bernard;Jackson, Jesse L;Endorsements;Presidential Election of 2020;Primaries and Caucuses;Democratic Party;Michigan;Black People",False,False
1731,"Where Mermaids Play, a Nasty Water Fight",2020-03-08T19:24:17+0000,Water;Santa Fe River (Fla);Florida;AQUIFERS;Nestle SA;Regulation and Deregulation of Industry;Gainesville (Fla);Ginnie Springs Outdoors (Fla);Seven Springs Water Co;Environment,False,False
1732,F.D.A. Warns 7 Companies to Stop Claiming Silver and Other Products Treat Coronavirus,2020-03-09T17:05:06+0000,Coronavirus (2019-nCoV);Food and Drug Administration;Federal Trade Commission;United States;ALTERNATIVE AND COMPLEMENTARY MEDICINE;Frauds and Swindling,True,True
1733,New Data Rules Could Empower Patients but Undermine Their Privacy,2020-03-09T13:42:39+0000,Electronic Health Records;Mobile Applications;Privacy;Regulation and Deregulation of Industry;AMERICAN MEDICAL ASSN;Health and Human Services Department;Health Insurance and Managed Care,False,False
1734,Italy Announces Restrictions Over Entire Country in Attempt to Halt Coronavirus,2020-03-09T21:26:08+0000,"Italy;Coronavirus (2019-nCoV);Quarantines;Conte, Giuseppe;Politics and Government",False,True
1735,Some Hospitals Are Close to Running Out of Crucial Masks for Coronavirus,2020-03-09T19:29:14+0000,Shortages;Protective Clothing and Gear;Masks;Coronavirus (2019-nCoV);Epidemics;Hospitals;Medicine and Health;Grady Memorial Hospital;Health and Human Services Department,False,True
1736,A Pork Noodle Soup Pulled From Your Pantry,2020-03-09T21:20:04+0000,Cooking and Cookbooks;Noodles;Soups,False,False
1737,"Corned Beef, Hold the Beef",2020-03-09T20:43:52+0000,Veganism;Delicatessens,False,False
1738,This Festival Brings the Funk,2020-03-09T20:39:58+0000,"Brooklyn Cider House (Brooklyn, NY, Restaurant)",False,False
1739,Led Zeppelin Prevails in ‘Stairway to Heaven’ Appeal,2020-03-09T20:07:41+0000,"Pop and Rock Music;Copyrights and Copyright Violations;Led Zeppelin;Spirit (Music Group);Stairway to Heaven (Song);California, Randy;Appeals Courts (US)",False,False
1740,The Real Russia Story in American Politics,2020-03-09T09:00:11+0000,"United States International Relations;Russian Interference in 2016 US Elections and Ties to Trump Associates;Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry;Bolton, John R;Romney, Mitt;Sanders, Bernard;Trump, Donald J;Moscow (Russia);United States",False,False
1741,Quotation of the Day: Returning From the Front Lines to Find Jobs Ill-Suited to Their Training,2020-03-08T03:51:27+0000,,False,False
1742,Lebanon Will Default on Foreign Debt Payment Amid Deepening Economic Crisis,2020-03-07T20:09:06+0000,Politics and Government;Economic Conditions and Trends;Credit and Debt;International Monetary Fund;Lebanon,False,False
1743,"With No Braille Option, a Blind Man Failed His Citizenship Exam",2020-03-07T11:00:08+0000,"Delgado, Lucio;Blindness;Braille;Citizenship and Naturalization;Disabilities;Citizenship and Immigration Services (US);Immigration and Emigration;Illinois",False,False
1744,Trump Welcomes Brazil’s Bolsonaro but Leaves Tariffs on the Table,2020-03-08T02:17:07+0000,"Trump, Donald J;Bolsonaro, Jair (1955- );Brazil;Steel and Iron;Customs (Tariff);Mar-a-Lago (Palm Beach, Fla);International Trade and World Market",False,False
1745,"After Deadly Jam on Everest, Nepal Delays New Safety Rules",2020-03-08T17:34:17+0000,Mount Everest;Nepal;Mountaineering;ACCIDENTS AND SAFETY;Deaths (Fatalities);Sherpas (Himalayan People);Corruption (Institutional);Regulation and Deregulation of Industry,False,False
1746,Quotation of the Day: Returning From the Front Lines to Find Jobs Ill-Suited to Their Training,2020-03-08T03:51:27+0000,,False,False
1747,"With No Braille Option, a Blind Man Failed His Citizenship Exam",2020-03-07T11:00:08+0000,"Delgado, Lucio;Blindness;Braille;Citizenship and Naturalization;Disabilities;Citizenship and Immigration Services (US);Immigration and Emigration;Illinois",False,False
1748,Let It Snow,2020-03-07T15:30:08+0000,Snow and Snowstorms;Rain;Winter (Season);Global Warming;Hastings-on-Hudson (NY);New York Metropolitan Area,False,False
1749,"When the Ocean Gives You Plastic, Make Animals",2020-03-09T09:00:26+0000,Art;Oceans and Seas;Sculpture;Waste Materials and Disposal;National Oceanic and Atmospheric Administration;Bandon (Ore),False,False
1750,Thomas Piketty Turns Marx on His Head,2020-03-08T07:00:01+0000,"Books and Literature;Income Inequality;Piketty, Thomas;Capital and Ideology (Book);Capital in the Twenty-First Century (Book);Capitalism (Theory and Philosophy)",False,False
1751,Bringing Human Migration Closer to Home,2020-03-08T09:00:11+0000,Art;Refugees and Displaced Persons;Museums;Immigration and Emigration;Santa Fe (NM);SITE SANTA FE;Displaced (Exhibit),False,False
1752,Feminists Arm Themselves With Art,2020-03-08T09:00:11+0000,"Art;Women's Rights;Warhol, Andy, Foundation for the Visual Arts;Aldrich Contemporary Art Museum;Brooklyn Museum;Museum of Fine Arts (Boston);San Francisco State University;Shed (Manhattan, NY);Walker Art Center;Warhol, Andy;Boston (Mass);Los Angeles (Calif);Seattle (Wash)",False,False
